-0.0115937574,-0.0008464296
-0.0122413900,-0.0007547574
-0.0126493388,-0.0007386452
-0.0131364953,-0.0006484701
-0.0135800551,-0.0005601828
-0.0138752594,-0.0005451360
-0.0142314111,-0.0004568640
-0.0145571667,-0.0003696642
-0.0147081339,-0.0003552831
-0.0149625051,-0.0002691473
-0.0151538261,-0.0001831354
-0.0151728091,-0.0001686212
-0.0152792296,-0.0000841899
-0.0152900508,0.0000000001
-0.0151438306,0.0000138486
-0.0150883733,0.0000975387
-0.0149743487,0.0001802038
-0.0147232529,0.0002625173
-0.0145306785,0.0002757000
-0.0142863683,0.0003539077
-0.0140052083,0.0004284719
-0.0136563261,0.0005026526
-0.0131386332,0.0005154358
-0.0126874615,0.0005887055
-0.0121846622,0.0006609365
-0.0116584363,0.0007335985
-0.0109873969,0.0007453164
-0.0103744103,0.0008169499
-0.0097085935,0.0008882257
-0.0089898619,0.0009591486
-0.0082036747,0.0010291911
-0.0072535810,0.0010402432
-0.0063795233,0.0011102090
-0.0054540690,0.0011787712
-0.0045046748,0.0012479320
-0.0034180749,0.0013160982
-0.0023824108,0.0013268840
-0.0013096022,0.0013944596
-0.0001243183,0.0014606503
0.0010861152,0.0015282568
0.0024179834,0.0015383768
0.0037127407,0.0016046074
0.0050603721,0.0016701322
0.0064304613,0.0017353550
0.0066462694,0.0014125238
0.0071231059,0.0011123025
0.0078014968,0.0009244165
0.0085767542,0.0008816999
0.0093715012,0.0008877005
0.0101971571,0.0009195192
0.0110361370,0.0009654420
0.0119822031,0.0009654420
0.0128777776,0.0010229432
0.0125899540,0.0006936177
0.0124350022,0.0003870638
0.0125531279,0.0002476286
0.0128206582,0.0001462953
0.0130506041,0.0001474842
0.0133131745,0.0001759837
0.0135576614,0.0002183485
0.0138208296,0.0002685903
0.0141133008,0.0003236503
0.0145291166,0.0003283108
0.0148472149,0.0003859289
0.0152034666,0.0004442445
0.0155958467,0.0005019298
0.0159951952,0.0005599204
0.0165403520,0.0005675104
0.0158396810,0.0002355237
0.0153141450,-0.0000765763
0.0150433460,-0.0002229780
0.0148700109,-0.0002779801
0.0147018963,-0.0002827250
0.0146400888,-0.0003100224
0.0145085103,-0.0002728956
0.0143806369,-0.0002270500
0.0142954114,-0.0001770097
0.0142046012,-0.0001243691
0.0141359144,-0.0000709891
0.0141764299,-0.0000657960
0.0141892406,-0.0000108744
0.0142218016,0.0000431953
0.0143061453,0.0000976148
0.0144088117,0.0001522542
0.0145391464,0.0002057852
0.0147882990,0.0002615115
0.0149998538,0.0002680362
0.0152287676,0.0003259386
0.0155065599,0.0003836399
0.0159128118,0.0004415437
0.0163458814,0.0004474027
0.0167533398,0.0005052469
0.0172234092,0.0005623700
0.0164994345,0.0002282234
0.0160138866,-0.0001392928
0.0156879267,-0.0002894620
0.0154586526,-0.0003484609
0.0152486454,-0.0003559665
0.0151442206,-0.0003359432
0.0149842173,-0.0003501911
0.0147684288,-0.0003054311
0.0145901243,-0.0002564367
0.0144344349,-0.0002045354
0.0144086053,-0.0001513210
0.0142888538,-0.0001465273
0.0142014759,-0.0000926617
0.0141332307,-0.0000381408
0.0140979987,0.0000161074
0.0141791982,0.0000214337
0.0142182401,0.0000752799
0.0142939129,0.0001297934
0.0144473233,0.0001833804
0.0146349803,0.0002375096
0.0149554418,0.0002429691
0.0151993785,0.0002964461
0.0155109707,0.0003496743
0.0158263943,0.0004035899
0.0161890989,0.0004565990
0.0166814052,0.0004612595
0.0171034521,0.0005149640
0.0175765745,0.0005684357
0.0168694367,0.0002299278
0.0162791680,-0.0000936248
0.0160471271,-0.0002505509
0.0158448398,-0.0003630694
0.0156164114,-0.0003758687
0.0154175830,-0.0003606510
0.0152157931,-0.0003291301
0.0150154606,-0.0002884925
0.0149194751,-0.0002904898
0.0147607940,-0.0002420629
0.0146231569,-0.0001918346
0.0145351787,-0.0001411325
0.0144056060,-0.0000898191
0.0144118511,-0.0000386893
0.0143742572,-0.0000340288
0.0143547424,0.0000175875
0.0143839802,0.0000688955
0.0144637764,0.0001210980
0.0145919933,0.0001727344
0.0148557351,0.0002243418
0.0150754786,0.0002290024
0.0153125078,0.0002796530
0.0156168093,0.0003320144
0.0159235926,0.0003832948
0.0162657852,0.0004352295
0.0166415186,0.0004864915
0.0171566078,0.0004907526
0.0176078799,0.0005413466
0.0169125707,0.0002011239
0.0163050152,-0.0001241781
0.0159800901,-0.0002843526
0.0157539032,-0.0003513001
0.0155297298,-0.0003670937
0.0154024804,-0.0004001169
0.0151843519,-0.0003699450
0.0149680155,-0.0003286801
0.0147794841,-0.0002793708
0.0146135129,-0.0002277484
0.0145550969,-0.0002256178
0.0144109280,-0.0001715425
0.0143046516,-0.0001162059
0.0142324656,-0.0000614656
0.0141821938,-0.0000054504
0.0142794016,0.0000507816
0.0143098409,0.0000545100
0.0143617691,0.0001106994
0.0144643757,0.0001665873
0.0146344904,0.0002229800
0.0148560562,0.0002792191
0.0152186755,0.0002832138
0.0155196067,0.0003397065
0.0158768366,0.0003960611
0.0162566213,0.0004526850
0.0166740021,0.0005094531
0.0171286629,0.0005658410
0.0164956641,0.0001788836
0.0159034971,-0.0001415381
0.0156161216,-0.0002960087
0.0153849658,-0.0003574901
0.0151778364,-0.0003679180
0.0149952265,-0.0003476566
0.0148123365,-0.0003112109
0.0147122710,-0.0003192003
0.0145453255,-0.0002680254
0.0144222734,-0.0002114236
0.0142959752,-0.0001505490
0.0141962588,-0.0000883202
0.0142310513,-0.0000257893
0.0142570935,-0.0000221940
0.0142946205,0.0000418511
0.0143731070,0.0001055603
0.0144949230,0.0001701464
0.0146604493,0.0002356242
0.0149668182,0.0002393526
0.0152149301,0.0003053378
0.0155221536,0.0003709141
0.0158756018,0.0004375621
0.0162591913,0.0005046329
0.0167187947,0.0005716108
0.0159969739,0.0002475614
0.0155521835,-0.0001262133
0.0152774641,-0.0002709559
0.0150790387,-0.0003218604
0.0149298775,-0.0003176702
0.0147960102,-0.0002814664
0.0146608695,-0.0002273066
0.0146727178,-0.0002352960
0.0146029231,-0.0001664823
0.0145835530,-0.0000936395
0.0145722024,-0.0000190026
0.0146470677,0.0000579908
0.0147611249,0.0001357739
0.0149885210,0.0001389697
0.0151795882,0.0002186398
0.0154373960,0.0002991653
0.0157666829,0.0003832376
0.0161686976,0.0004710011
0.0153859639,0.0001681250
0.0148990187,-0.0001198758
0.0145701620,-0.0003280018
0.0143510594,-0.0003560656
0.0141980051,-0.0003308005
0.0140451583,-0.0002745215
0.0139142040,-0.0002010185
0.0140042485,-0.0001132255
0.0140073910,-0.0001161550
0.0140548902,-0.0000150442
0.0141461856,0.0000889270
0.0143296215,0.0001961116
0.0145566999,0.0003062014
0.0148832478,0.0004182276
0.0154899549,0.0004219560
0.0147296885,0.0001476401
0.0141814510,-0.0001062828
0.0139234793,-0.0001918422
0.0138142620,-0.0001818624
0.0137592352,-0.0001170669
0.0139847996,-0.0000147877
0.0141009069,-0.0000326309
0.0142884118,0.0001032315
0.0145400502,0.0002473558
0.0136533111,0.0000074351
0.0129641876,-0.0002082504
0.0125915208,-0.0002474597
0.0126914257,-0.0003639730
0.0126068542,-0.0002523362
0.0126261756,-0.0000996242
0.0127469833,0.0000815545
0.0117900363,-0.0001117829
0.0110108100,-0.0002716699
0.0110367277,-0.0004840570
0.0108725276,-0.0003661013
0.0108570369,-0.0001789728
0.0097533749,-0.0003334949
0.0076812791,-0.0008312638
0.0061240786,-0.0011153217
0.0049732824,-0.0011096357
0.0048747927,-0.0012975217
0.0042684099,-0.0010220534
0.0026744053,-0.0010477747
0.0001875707,-0.0013758042
-0.0041535526,-0.0022291273
-0.0113662262,-0.0038799426
-0.0223449042,-0.0064683576
-0.0360316145,-0.0108577798
-0.0574632363,-0.0159417941
-0.0860915845,-0.0223847097
-0.1276005750,-0.0303088303
-0.2003243798,-0.0395227394
-0.2636268873,-0.0452288083
-0.3128382013,-0.0294472037
-0.3096882878,-0.0434140189
-0.3371268195,-0.0279703937
-0.3554392845,-0.0149612685
-0.3666568981,-0.0040805937
-0.3721528354,0.0049066013
-0.3731957799,0.0121876753
-0.3709883265,0.0179176018
-0.3401422571,0.0222299560
-0.3328991489,0.0065197024
-0.3247660008,0.0101331785
-0.3158498973,0.0130633648
-0.3067150359,0.0154659591
-0.2972485129,0.0175513521
-0.2881167916,0.0191922520
-0.2592291941,0.0065639416
-0.2504490164,0.0085218238
-0.2423168531,0.0100934966
-0.2347852521,0.0115224631
-0.2279662647,0.0127802291
-0.2212691476,0.0140606055
-0.2008830695,0.0152165863
-0.1949639070,0.0061020506
-0.1902530064,0.0072623881
-0.1857610507,0.0084565325
-0.1817079958,0.0095883272
-0.1783788563,0.0105152601
-0.1749499401,0.0115143858
-0.1598794072,0.0047531524
-0.1562464626,0.0060526609
-0.1531254960,0.0071732947
-0.1507056765,0.0080089079
-0.1479610139,0.0089025869
-0.1450277821,0.0098932544
-0.1330880382,0.0047010890
-0.1300049091,0.0057692403
-0.1273381114,0.0065946513
-0.1252123100,0.0071580353
-0.1225130267,0.0078706034
-0.1194533385,0.0087167388
-0.1092379289,0.0047721311
-0.1058018240,0.0057211908
-0.1025867426,0.0065104771
-0.0996647450,0.0071155692
-0.0971235789,0.0075248361
-0.0897717364,0.0077320601
-0.0866648219,0.0044445209
-0.0830968724,0.0051981909
-0.0793869214,0.0059550067
-0.0756869455,0.0066262565
-0.0720027418,0.0071649013
-0.0647469189,0.0075432767
-0.0612932291,0.0050747927
-0.0581467833,0.0052923364
-0.0553886633,0.0053229271
-0.0530705305,0.0051666834
-0.0500797998,0.0052100225
-0.0442987142,0.0054338995
-0.0407247205,0.0039507185
-0.0371762746,0.0043216144
-0.0336911701,0.0045781392
-0.0303774720,0.0046749490
-0.0273001850,0.0045962856
-0.0245146824,0.0043377942
-0.0214722004,0.0031069477
-0.0185974092,0.0030531924
-0.0151921927,0.0031656483
-0.0116150810,0.0032775244
-0.0080077187,0.0032862425
-0.0044185055,0.0031318256
-0.0022589761,0.0030935427
0.0015648944,0.0031471574
0.0061181379,0.0033347571
0.0110245442,0.0034660249
0.0161609589,0.0034334880
0.0214099408,0.0031684970
0.0238964666,0.0047487502
0.0304391233,0.0049680335
0.0372183365,0.0050482241
0.0442558045,0.0048822559
0.0526156338,0.0047681696
0.0620074305,0.0045853304
0.0732061408,0.0044776301
0.0778488961,0.0091183215
0.0915834184,0.0099614805
0.1077962605,0.0109223686
0.1271496577,0.0117342134
0.1538824840,0.0123774903
0.1777448479,0.0116153628
0.1761344620,0.0197622389
0.1911859541,0.0140257452
0.2026931590,0.0082271773
0.2113168834,0.0029789328
0.2186601913,-0.0014365434
0.2248866653,-0.0050563164
0.2301984408,-0.0080533620
0.2154159247,0.0012249581
0.2162633712,-0.0018706120
0.2162028608,-0.0047730312
0.2154596892,-0.0074381910
0.2144232434,-0.0098487798
0.2131682252,-0.0120010861
0.1957279869,-0.0033731099
0.1936282551,-0.0053783095
0.1913566355,-0.0071266764
0.1894390852,-0.0086305882
0.1878755779,-0.0099903277
0.1869624766,-0.0111263398
0.1729578653,-0.0120507179
0.1722776736,-0.0034794671
0.1724660103,-0.0042927717
0.1735154501,-0.0050001637
0.1745510218,-0.0058718070
0.1757331025,-0.0069183145
0.1773636135,-0.0080903615
0.1653411230,-0.0005697278
0.1666005734,-0.0018675814
0.1683256683,-0.0031400631
0.1705994224,-0.0042947663
0.1724189045,-0.0056845785
0.1738075296,-0.0073873435
0.1616434472,-0.0009727206
0.1625041908,-0.0026174385
0.1643127098,-0.0039441876
0.1667428864,-0.0050729798
0.1685366383,-0.0064338626
0.1699253155,-0.0079891169
0.1581905025,-0.0016436030
0.1591002498,-0.0030240409
0.1609448729,-0.0040970957
0.1635279736,-0.0049886649
0.1656641399,-0.0061336632
0.1674391206,-0.0075740207
0.1561673184,-0.0012362300
0.1574809601,-0.0025991944
0.1597490870,-0.0036767090
0.1627616828,-0.0045946633
0.1664671616,-0.0054314023
0.1697208104,-0.0065895100
0.1593220588,-0.0000495853
0.1606103330,-0.0017412358
0.1628655440,-0.0032181469
0.1660375982,-0.0044427197
0.1698618629,-0.0055393010
0.1619528677,-0.0065826015
0.1653652501,0.0006321682
0.1681756326,-0.0007274121
0.1715509514,-0.0021212016
0.1755843235,-0.0034165836
0.1800899290,-0.0046836648
0.1850116063,-0.0059670482
0.1759340683,0.0012820763
0.1799083873,-0.0000259295
0.1842083837,-0.0014031719
0.1889042438,-0.0028599915
0.1938100038,-0.0044904933
0.1849645061,-0.0063068647
0.1882859287,0.0009831393
0.1915867628,-0.0009365632
0.1948086811,-0.0029673296
0.1989481327,-0.0047660082
0.2039888591,-0.0063404450
0.1945491935,-0.0078379018
0.1987284836,0.0004750224
0.2032161146,-0.0010624338
0.2079286623,-0.0027986190
0.2128073466,-0.0046655682
0.2178812287,-0.0066807763
0.2069463723,0.0021325559
0.2123119301,0.0006451753
0.2180188636,-0.0009144798
0.2241742707,-0.0026445026
0.2306934673,-0.0045013144
0.2375913334,-0.0065250921
0.2255959342,0.0031080942
0.2314649345,0.0012394275
0.2382107341,-0.0006226177
0.2456012737,-0.0026318825
0.2536547406,-0.0047716408
0.2619447330,-0.0072221059
0.2491399177,0.0038836753
0.2566981738,0.0017603388
0.2650417518,-0.0004419217
0.2737485303,-0.0029499327
0.2837557513,-0.0055156449
0.2950774960,-0.0080490064
0.2802906452,0.0047710517
0.2900932749,0.0024256818
0.3010808550,-0.0000254364
0.3130556356,-0.0026211032
0.3254900543,-0.0056186630
0.3106598432,-0.0091025816
0.3186462844,0.0048226883
0.3247106122,0.0000230108
0.3277379660,-0.0062356732
0.3279479772,-0.0137942673
0.3222415888,-0.0227610100
0.2787962923,-0.0125910636
0.2487183646,-0.0242263297
0.2157187215,-0.0362736046
0.1876545169,-0.0346375871
0.1635952190,-0.0297181640
0.1423805573,-0.0257345334
0.1223313942,-0.0211311263
0.1072004631,-0.0182344204
0.0939489877,-0.0158937690
0.0825542118,-0.0139897447
0.0730985532,-0.0122925640
0.0642366109,-0.0096821335
0.0572450693,-0.0085413679
0.0509197569,-0.0077388192
0.0453889230,-0.0070871979
0.0406512612,-0.0064837864
0.0366906338,-0.0058702250
0.0327604275,-0.0046141450
0.0303219670,-0.0039793617
0.0273861745,-0.0036654365
0.0241099494,-0.0036469501
0.0206607017,-0.0037528252
0.0170432808,-0.0036115445
0.0135732205,-0.0038112503
0.0100985816,-0.0039626045
0.0066676833,-0.0040467024
0.0032079444,-0.0040565725
-0.0002172588,-0.0039859285
-0.0030856637,-0.0039762079
-0.0062113831,-0.0038238429
-0.0091897984,-0.0035863060
-0.0119952613,-0.0032624301
-0.0145810071,-0.0028517342
-0.0169309364,-0.0023556217
-0.0177863192,-0.0023497627
-0.0191736051,-0.0017651306
-0.0201430786,-0.0010942231
-0.0206775352,-0.0003365096
-0.0218947219,0.0001186325
-0.0236711332,0.0002888677
-0.0238484860,-0.0006735987
-0.0256930352,-0.0007369390
-0.0276761810,-0.0007768166
-0.0297436622,-0.0007644492
-0.0319195008,-0.0006843935
-0.0341492009,-0.0005296184
-0.0338603669,-0.0017441530
-0.0358186139,-0.0015000483
-0.0376193949,-0.0011548411
-0.0393601526,-0.0007217715
-0.0409632612,-0.0001997723
-0.0424485351,0.0004103323
-0.0404923457,0.0011107535
-0.0410159208,-0.0001160317
-0.0424355665,0.0002864701
-0.0445930791,0.0004082545
-0.0471870022,0.0004084414
-0.0501901037,0.0003799424
-0.0497127909,0.0003731620
-0.0515424532,-0.0016543025
-0.0537747471,-0.0012584908
-0.0565433351,-0.0009506301
-0.0595895229,-0.0006556385
-0.0628546858,-0.0003293573
-0.0662709768,0.0000505029
-0.0648264549,-0.0023946784
-0.0678288202,-0.0019586883
-0.0707430778,-0.0014435428
-0.0737089270,-0.0008722213
-0.0766000380,-0.0002481003
-0.0793963507,0.0004546048
-0.0767755308,-0.0020173413
-0.0787415974,-0.0012358918
-0.0803866843,-0.0003761009
-0.0817763694,0.0005623964
-0.0828144458,0.0015779371
-0.0835159407,0.0026697589
-0.0849895969,0.0034612967
-0.0810854529,0.0002374070
-0.0829115863,0.0005242377
-0.0850540091,0.0007651676
-0.0874946115,0.0010121737
-0.0902089109,0.0012919025
-0.0931945144,0.0016195177
-0.0889856063,0.0023864571
-0.0906431631,-0.0009486196
-0.0927410666,-0.0002926425
-0.0950777653,0.0003398825
-0.0975201303,0.0009863686
-0.1001036128,0.0016318291
-0.1027615663,0.0022862346
-0.0984517673,-0.0014178230
-0.1004699317,-0.0007172975
-0.1025270738,0.0000412718
-0.1045735844,0.0008581980
-0.1066332136,0.0017325701
-0.1086571037,0.0026638517
-0.1117173684,0.0032805037
-0.1078725467,-0.0011715027
-0.1129374407,-0.0014393155
-0.1197343154,-0.0021768989
-0.1286691141,-0.0031857368
-0.1472479438,-0.0043067383
-0.1639637978,-0.0052870056
-0.1556017203,-0.0117446386
-0.1617648346,-0.0056254641
-0.1630239725,0.0010232548
-0.1615405138,0.0058801457
-0.1583450212,0.0092633761
-0.1541655283,0.0115283824
-0.1402523851,0.0129462354
-0.1355937988,0.0067627748
-0.1303402544,0.0078177246
-0.1248626025,0.0085943265
-0.1198009216,0.0090235958
-0.1155678520,0.0090842681
-0.1109948659,0.0092271434
-0.1002428809,0.0049602267
-0.0959323568,0.0054205172
-0.0922999738,0.0056578993
-0.0893506094,0.0057148884
-0.0860956876,0.0059610061
-0.0826216015,0.0063861291
-0.0746934987,0.0036151100
-0.0712971597,0.0041974251
-0.0681438234,0.0046721987
-0.0653545915,0.0050227019
-0.0628889103,0.0052432311
-0.0607779662,0.0053854119
-0.0555328168,0.0029052100
-0.0540785657,0.0029241959
-0.0531285808,0.0028184379
-0.0526272968,0.0026433228
-0.0515682249,0.0027431755
-0.0500549993,0.0031103465
-0.0454339669,0.0036297170
-0.0433523458,0.0022444738
-0.0411099503,0.0028935773
-0.0388075610,0.0034890407
-0.0376025901,0.0036367285
-0.0374843562,0.0033825458
-0.0344902736,0.0032706736
-0.0334040386,0.0017073980
-0.0321694402,0.0019594009
-0.0309848348,0.0022196500
-0.0298699404,0.0024568081
-0.0288489328,0.0026886329
-0.0257462765,0.0029056513
-0.0247244092,0.0016583598
-0.0238067428,0.0018576926
-0.0229264496,0.0020336047
-0.0222114207,0.0021530147
-0.0216333691,0.0022176667
-0.0193667748,0.0022611414
-0.0189755256,0.0010226384
-0.0187919748,0.0010445974
-0.0188266023,0.0010471958
-0.0190864868,0.0010289591
-0.0195138585,0.0009922419
-0.0185145648,0.0009089745
-0.0193090498,-0.0003308602
-0.0203565793,-0.0004582943
-0.0217316054,-0.0006008888
-0.0221951175,-0.0003647364
-0.0218134463,0.0002313928
-0.0205765084,0.0006343466
-0.0213258891,-0.0002763213
-0.0224656484,-0.0002901475
-0.0227213806,-0.0000041464
-0.0232938432,0.0002083741
-0.0231644103,0.0005855504
-0.0235243320,0.0008055591
-0.0229644565,-0.0001479857
-0.0228782909,0.0001008643
-0.0220277268,0.0006464217
-0.0218378905,0.0009625207
-0.0222586576,0.0009878403
-0.0230785086,0.0008489361
-0.0227853975,-0.0002825079
-0.0230099670,-0.0001758622
-0.0224025881,0.0002715791
-0.0213130730,0.0009067137
-0.0209859263,0.0012527245
-0.0213475517,0.0012759364
-0.0206136193,0.0002572773
-0.0217667909,-0.0000015560
-0.0219173102,0.0000695601
-0.0212705495,0.0004581479
-0.0201904989,0.0010122924
-0.0198889054,0.0012778456
-0.0191284765,0.0012235887
-0.0198683592,0.0002053290
-0.0197929909,0.0002615650
-0.0190184525,0.0006347539
-0.0189668598,0.0007920584
-0.0196612475,0.0006697533
-0.0195754621,0.0007798852
-0.0175999821,0.0004147658
-0.0174893004,0.0005830813
-0.0181005233,0.0004610198
-0.0179543893,0.0005682083
-0.0171247645,0.0009594161
-0.0170714353,0.0011170963
-0.0165182367,0.0002367884
-0.0163700049,0.0003358134
-0.0154978413,0.0007182998
-0.0153891920,0.0008681579
-0.0160411114,0.0007273598
-0.0171964312,0.0004229651
-0.0162848137,-0.0003159290
-0.0159506205,0.0000065306
-0.0151285358,0.0005103207
-0.0151065073,0.0007240830
-0.0158885748,0.0006161457
-0.0148426905,0.0007196916
-0.0141247442,0.0003702849
-0.0141945595,0.0005130245
-0.0149903146,0.0003642085
-0.0150894174,0.0004443663
-0.0144878846,0.0008086384
-0.0135491044,0.0002158187
-0.0143658848,0.0000600761
-0.0144222701,0.0001157362
-0.0138000459,0.0004375646
-0.0139958922,0.0005283673
-0.0149216311,0.0003310063
-0.0151152365,0.0003661164
-0.0136620591,0.0006876130
-0.0126860590,0.0004852128
-0.0125350536,0.0006667097
-0.0131575399,0.0005213723
-0.0142559739,0.0001919317
-0.0146021263,0.0001541474
-0.0142444838,0.0004361015
-0.0134373273,0.0008983636
-0.0123776676,0.0003805119
-0.0130771363,0.0002325085
-0.0143217805,-0.0000968719
-0.0147698651,-0.0001324016
-0.0145227832,0.0001537364
-0.0138587055,0.0006210478
-0.0140484012,0.0008001384
-0.0138478737,-0.0000387574
-0.0139642315,0.0000334622
-0.0133766930,0.0003837598
-0.0135811670,0.0004990675
-0.0145268141,0.0003259795
-0.0146916789,0.0003840702
-0.0141684475,0.0007312558
-0.0133067158,0.0001368382
-0.0141964027,-0.0000336924
-0.0143231309,0.0000303984
-0.0137685869,0.0003838344
-0.0139877211,0.0005091604
-0.0149595357,0.0003497825
-0.0151434204,0.0004251502
-0.0134981578,0.0000602972
-0.0136907570,0.0001951756
-0.0146086059,0.0000454873
-0.0160289358,-0.0002405268
-0.0166415662,-0.0001998138
-0.0165757793,0.0001736223
-0.0147616979,-0.0000598038
-0.0148830811,0.0002129630
-0.0157236429,0.0001697835
-0.0170505655,-0.0000489516
-0.0175557638,0.0000291146
-0.0173347421,0.0004333248
-0.0164047587,-0.0001861265
-0.0175454738,-0.0002645233
-0.0178590607,-0.0001005602
-0.0174063934,0.0003602820
-0.0176946252,0.0005984820
-0.0186568182,0.0005563139
-0.0185566041,-0.0004896426
-0.0190771819,-0.0003849388
-0.0186988291,0.0000536634
-0.0190512296,0.0002898806
-0.0200599373,0.0002605438
-0.0215159026,0.0000811870
-0.0206301915,-0.0006678271
-0.0203274751,-0.0002028254
-0.0206258381,0.0000621420
-0.0216035290,0.0000603305
-0.0229511389,-0.0000873794
-0.0234282075,0.0000794514
-0.0230689597,0.0005841099
-0.0218383060,-0.0000423987
-0.0226112706,-0.0000097892
-0.0237108060,-0.0001223290
-0.0251401666,-0.0003129030
-0.0256297151,-0.0001490035
-0.0253471483,0.0003745798
-0.0241114547,0.0007417690
-0.0248354444,-0.0001674342
-0.0259017356,-0.0001796995
-0.0272258163,-0.0002644708
-0.0288135367,-0.0003848906
-0.0294547333,-0.0001261882
-0.0275187653,0.0005089681
-0.0276538735,-0.0001419084
-0.0282851151,0.0000561131
-0.0291958764,0.0001200869
-0.0303182314,0.0001146269
-0.0316074901,0.0000775961
-0.0330928834,0.0000284957
-0.0328479004,-0.0012082763
-0.0332632701,-0.0008722939
-0.0338943959,-0.0005371630
-0.0350566758,-0.0003535119
-0.0364220208,-0.0002142979
-0.0379304703,-0.0000768081
-0.0395401506,0.0000519023
-0.0389356780,-0.0011826060
-0.0404774007,-0.0010599992
-0.0421147836,-0.0009210875
-0.0437772402,-0.0007620780
-0.0442851815,-0.0001880646
-0.0449451948,0.0003957415
-0.0435127039,0.0008394238
-0.0441824902,-0.0002952159
-0.0449076610,0.0000273033
-0.0455821156,0.0003859398
-0.0461324879,0.0007966281
-0.0465937216,0.0012290997
-0.0469214890,0.0016883778
-0.0442060130,0.0004370916
-0.0438366630,0.0009265202
-0.0433395835,0.0014500306
-0.0426755122,0.0020108129
-0.0429601604,0.0022680900
-0.0440833752,0.0022368230
-0.0425641387,0.0020378670
-0.0443577254,-0.0003127721
-0.0453931876,-0.0002661171
-0.0458137144,0.0001632401
-0.0471130782,0.0004508289
-0.0491256103,0.0005748241
-0.0515914552,0.0006586299
-0.0501864495,-0.0017376825
-0.0530290361,-0.0017273772
-0.0560505325,-0.0016787662
-0.0593262793,-0.0015196020
-0.0627428837,-0.0012349147
-0.0663332015,-0.0008725712
-0.0701750588,-0.0004257555
-0.0684775530,-0.0029344533
-0.0715341664,-0.0023340722
-0.0744880653,-0.0015675379
-0.0773594994,-0.0006899280
-0.0798977612,0.0003746677
-0.0832964548,0.0012641817
-0.0803351764,-0.0019939295
-0.0840069238,-0.0015461955
-0.0875019889,-0.0009913622
-0.0910878138,-0.0002580418
-0.0957715851,0.0003316661
-0.1014597885,0.0008256162
