5.000, -181.388, 39.007, 13.888
5.050, -181.387, 38.310, 13.956
5.100, -181.386, 37.610, 14.023
5.150, -181.385, 36.907, 14.089
5.200, -181.384, 36.200, 14.154
5.250, -181.382, 35.490, 14.218
5.300, -181.381, 34.777, 14.281
5.350, -181.380, 34.061, 14.343
5.400, -181.379, 33.342, 14.404
5.450, -181.378, 32.620, 14.464
5.500, -181.377, 31.895, 14.522
5.550, -181.376, 31.167, 14.580
5.600, -181.375, 30.436, 14.637
5.650, -181.374, 29.702, 14.692
5.700, -181.373, 28.966, 14.747
5.750, -181.372, 28.227, 14.801
5.800, -181.371, 27.485, 14.854
5.850, -181.369, 26.741, 14.905
5.900, -181.368, 25.994, 14.956
5.950, -181.367, 25.244, 15.006
6.000, -181.366, 24.492, 15.055
6.050, -181.365, 23.738, 15.103
6.100, -181.364, 22.981, 15.151
6.150, -181.363, 22.222, 15.197
6.200, -181.362, 21.461, 15.243
6.250, -181.362, 20.697, 15.287
6.300, -181.361, 19.932, 15.331
6.350, -181.360, 19.164, 15.374
6.400, -181.359, 18.394, 15.416
6.450, -181.358, 17.621, 15.458
6.500, -181.357, 16.847, 15.498
6.550, -181.356, 16.071, 15.538
6.600, -181.355, 15.293, 15.577
6.650, -181.354, 14.513, 15.615
6.700, -181.353, 13.731, 15.653
6.750, -181.352, 12.947, 15.690
6.800, -181.351, 12.161, 15.726
6.850, -181.350, 11.374, 15.761
6.900, -181.349, 10.585, 15.796
6.950, -181.349, 9.794, 15.830
7.000, -181.348, 9.001, 15.864
7.050, -181.347, 8.207, 15.896
7.100, -181.346, 7.411, 15.929
7.150, -181.345, 6.614, 15.960
7.200, -181.344, 5.815, 15.991
7.250, -181.343, 5.014, 16.021
7.300, -181.343, 4.212, 16.051
7.350, -181.342, 3.409, 16.080
7.400, -181.341, 2.604, 16.108
7.450, -181.340, 1.797, 16.136
7.500, -181.339, 0.990, 16.164
7.550, -181.339, 0.181, 16.191
7.600, -181.337, -0.630, 16.217
7.650, -181.335, -1.442, 16.242
7.700, -181.333, -2.254, 16.267
7.750, -181.332, -3.069, 16.292
7.800, -181.330, -3.884, 16.316
7.850, -181.328, -4.700, 16.339
7.900, -181.327, -5.518, 16.363
7.950, -181.325, -6.337, 16.385
8.000, -181.323, -7.157, 16.408
8.050, -181.321, -7.978, 16.429
8.100, -181.318, -8.800, 16.450
8.150, -181.315, -9.623, 16.471
8.200, -181.313, -10.448, 16.491
8.250, -181.310, -11.273, 16.511
8.300, -181.308, -12.099, 16.531
8.350, -181.305, -12.926, 16.550
8.400, -181.303, -13.754, 16.569
8.450, -181.300, -14.583, 16.587
8.500, -181.297, -15.413, 16.605
8.550, -181.295, -16.244, 16.623
8.600, -181.292, -17.076, 16.641
8.650, -181.290, -17.908, 16.658
8.700, -181.287, -18.742, 16.674
8.750, -181.284, -19.576, 16.691
8.800, -181.280, -20.411, 16.706
8.850, -181.277, -21.247, 16.722
8.900, -181.273, -22.084, 16.737
8.950, -181.270, -22.921, 16.752
9.000, -181.266, -23.759, 16.766
9.050, -181.263, -24.598, 16.781
9.100, -181.259, -25.437, 16.795
9.150, -181.256, -26.277, 16.809
9.200, -181.252, -27.118, 16.822
9.250, -181.249, -27.960, 16.835
9.300, -181.245, -28.802, 16.848
9.350, -181.241, -29.645, 16.861
9.400, -181.238, -30.488, 16.873
9.450, -181.234, -31.332, 16.886
9.500, -181.231, -32.177, 16.897
9.550, -181.227, -33.022, 16.909
9.600, -181.223, -33.868, 16.921
9.650, -181.220, -34.714, 16.932
9.700, -181.216, -35.561, 16.943
9.750, -181.213, -36.409, 16.954
9.800, -181.209, -37.257, 16.964
9.850, -181.205, -38.105, 16.974
9.900, -181.202, -38.954, 16.985
9.950, -181.198, -39.804, 16.994
10.000, -181.195, -40.654, 17.004
10.050, -181.190, -41.504, 17.014
10.100, -181.185, -42.355, 17.023
10.150, -181.181, -43.207, 17.031
10.200, -181.176, -44.059, 17.040
10.250, -181.172, -44.911, 17.049
10.300, -181.168, -45.764, 17.057
10.350, -181.163, -46.617, 17.065
10.400, -181.159, -47.470, 17.073
10.450, -181.154, -48.324, 17.081
10.500, -181.149, -49.178, 17.089
10.550, -181.145, -50.033, 17.097
10.600, -181.140, -50.888, 17.104
10.650, -181.136, -51.744, 17.111
10.700, -181.131, -52.599, 17.119
10.750, -181.127, -53.455, 17.126
10.800, -181.122, -54.312, 17.132
10.850, -181.117, -55.169, 17.139
10.900, -181.113, -56.026, 17.146
10.950, -181.108, -56.883, 17.152
11.000, -181.104, -57.741, 17.159
11.050, -181.099, -58.599, 17.165
11.100, -181.095, -59.458, 17.171
11.150, -181.090, -60.317, 17.177
11.200, -181.085, -61.176, 17.183
11.250, -181.081, -62.035, 17.188
11.300, -181.076, -62.894, 17.194
11.350, -181.072, -63.754, 17.199
11.400, -181.067, -64.614, 17.205
11.450, -181.061, -65.475, 17.210
11.500, -181.056, -66.335, 17.214
11.550, -181.050, -67.196, 17.219
11.600, -181.045, -68.057, 17.224
11.650, -181.040, -68.919, 17.229
11.700, -181.034, -69.780, 17.233
11.750, -181.029, -70.642, 17.238
11.800, -181.023, -71.504, 17.242
11.850, -181.018, -72.366, 17.246
11.900, -181.012, -73.229, 17.251
11.950, -181.006, -74.091, 17.255
12.000, -181.001, -74.954, 17.259
12.050, -180.995, -75.817, 17.263
12.100, -180.990, -76.680, 17.267
12.150, -180.984, -77.544, 17.270
12.200, -180.979, -78.408, 17.274
12.250, -180.973, -79.271, 17.278
12.300, -180.967, -80.135, 17.282
12.350, -180.962, -80.999, 17.285
12.400, -180.956, -81.864, 17.289
12.450, -180.951, -82.728, 17.292
12.500, -180.945, -83.593, 17.295
12.550, -180.940, -84.458, 17.298
12.600, -180.934, -85.323, 17.302
12.650, -180.929, -86.188, 17.305
12.700, -180.923, -87.053, 17.308
12.750, -180.917, -87.919, 17.311
12.800, -180.912, -88.784, 17.314
12.850, -180.905, -89.650, 17.316
12.900, -180.898, -90.516, 17.319
12.950, -180.892, -91.382, 17.322
13.000, -180.886, -92.248, 17.324
13.050, -180.879, -93.114, 17.327
13.100, -180.873, -93.981, 17.329
13.150, -180.866, -94.847, 17.331
13.200, -180.860, -95.714, 17.334
13.250, -180.853, -96.581, 17.336
13.300, -180.847, -97.448, 17.338
13.350, -180.840, -98.315, 17.341
13.400, -180.834, -99.182, 17.343
13.450, -180.827, -100.049, 17.345
13.500, -180.820, -100.916, 17.347
13.550, -180.814, -101.783, 17.349
13.600, -180.807, -102.651, 17.351
13.650, -180.801, -103.519, 17.353
13.700, -180.794, -104.386, 17.355
13.750, -180.787, -105.254, 17.357
13.800, -180.781, -106.122, 17.359
13.850, -180.774, -106.990, 17.361
13.900, -180.768, -107.858, 17.363
13.950, -180.761, -108.726, 17.365
14.000, -180.755, -109.594, 17.366
14.050, -180.748, -110.463, 17.368
14.100, -180.742, -111.331, 17.370
14.150, -180.735, -112.200, 17.371
14.200, -180.727, -113.068, 17.373
14.250, -180.720, -113.937, 17.374
14.300, -180.712, -114.806, 17.375
14.350, -180.705, -115.674, 17.377
14.400, -180.697, -116.543, 17.378
14.450, -180.690, -117.412, 17.379
14.500, -180.682, -118.281, 17.381
14.550, -180.675, -119.150, 17.382
14.600, -180.667, -120.019, 17.383
14.650, -180.660, -120.889, 17.384
14.700, -180.652, -121.758, 17.386
14.750, -180.645, -122.627, 17.387
14.800, -180.637, -123.496, 17.388
14.850, -180.629, -124.366, 17.389
14.900, -180.622, -125.235, 17.391
14.950, -180.614, -126.105, 17.392
15.000, -180.607, -126.974, 17.393
15.050, -180.599, -127.844, 17.394
15.100, -180.592, -128.714, 17.395
15.150, -180.584, -129.584, 17.396
15.200, -180.576, -130.453, 17.397
15.250, -180.569, -131.323, 17.398
15.300, -180.561, -132.193, 17.399
15.350, -180.554, -133.063, 17.400
15.400, -180.545, -133.933, 17.401
15.450, -180.536, -134.803, 17.402
15.500, -180.528, -135.673, 17.402
15.550, -180.519, -136.543, 17.403
15.600, -180.511, -137.413, 17.404
15.650, -180.502, -138.284, 17.405
15.700, -180.494, -139.154, 17.405
15.750, -180.485, -140.024, 17.406
15.800, -180.477, -140.894, 17.407
15.850, -180.468, -141.765, 17.408
15.900, -180.459, -142.635, 17.408
15.950, -180.451, -143.505, 17.409
16.000, -180.442, -144.376, 17.410
16.050, -180.434, -145.246, 17.411
16.100, -180.425, -146.117, 17.411
16.150, -180.416, -146.987, 17.412
16.200, -180.408, -147.858, 17.413
16.250, -180.399, -148.729, 17.413
16.300, -180.389, -149.599, 17.414
16.350, -180.380, -150.470, 17.414
16.400, -180.370, -151.341, 17.415
16.450, -180.361, -152.211, 17.415
16.500, -180.351, -153.082, 17.416
16.550, -180.342, -153.953, 17.416
16.600, -180.332, -154.823, 17.417
16.650, -180.323, -155.694, 17.417
16.700, -180.313, -156.565, 17.418
16.750, -180.303, -157.436, 17.418
16.800, -180.294, -158.307, 17.419
16.850, -180.284, -159.178, 17.419
16.900, -180.274, -160.049, 17.420
16.950, -180.265, -160.920, 17.420
17.000, -180.255, -161.790, 17.421
17.050, -180.244, -162.661, 17.421
17.100, -180.234, -163.532, 17.421
17.150, -180.223, -164.403, 17.421
17.200, -180.212, -165.274, 17.422
17.250, -180.202, -166.145, 17.422
17.300, -180.191, -167.017, 17.422
17.350, -180.181, -167.888, 17.423
17.400, -180.170, -168.759, 17.423
17.450, -180.160, -169.630, 17.423
17.500, -180.148, -170.501, 17.424
17.550, -180.136, -171.372, 17.424
17.600, -180.124, -172.243, 17.424
17.650, -180.113, -173.114, 17.424
17.700, -180.101, -173.985, 17.424
17.750, -180.089, -174.856, 17.424
17.800, -180.078, -175.728, 17.425
17.850, -180.065, -176.599, 17.425
17.900, -180.052, -177.470, 17.425
17.950, -180.039, -178.341, 17.425
18.000, -180.027, -179.212, 17.425
18.050, -180.014, -180.083, 17.425
18.100, -180.000, -180.955, 17.425
18.150, -179.985, -181.826, 17.425
18.200, -179.970, -182.697, 17.425
18.250, -179.956, -183.568, 17.424
18.300, -179.941, -184.439, 17.424
18.350, -179.927, -185.310, 17.424
18.400, -179.911, -186.181, 17.424
18.450, -179.893, -187.052, 17.424
18.500, -179.874, -187.923, 17.423
18.550, -179.852, -188.794, 17.422
18.600, -179.825, -189.665, 17.419
18.650, -179.793, -190.535, 17.416
18.700, -179.755, -191.404, 17.410
18.750, -179.708, -192.273, 17.403
18.800, -179.653, -193.141, 17.393
18.850, -179.587, -194.008, 17.380
18.900, -179.511, -194.873, 17.365
18.950, -179.425, -195.736, 17.348
19.000, -179.326, -196.597, 17.329
19.050, -179.216, -197.456, 17.307
19.100, -179.094, -198.311, 17.284
19.150, -178.960, -199.164, 17.259
19.200, -178.813, -200.013, 17.234
19.250, -178.654, -200.858, 17.208
19.300, -178.483, -201.700, 17.181
19.350, -178.299, -202.537, 17.154
19.400, -178.104, -203.371, 17.127
19.450, -177.896, -204.200, 17.100
19.500, -177.678, -205.025, 17.075
19.550, -177.448, -205.845, 17.050
19.600, -177.208, -206.662, 17.027
19.650, -176.957, -207.474, 17.004
19.700, -176.697, -208.282, 16.983
19.750, -176.427, -209.086, 16.963
19.800, -176.148, -209.886, 16.944
19.850, -175.861, -210.681, 16.927
19.900, -175.565, -211.473, 16.911
19.950, -175.261, -212.261, 16.896
20.000, -174.950, -213.046, 16.883
20.050, -174.632, -213.827, 16.870
20.100, -174.307, -214.604, 16.858
20.150, -173.975, -215.378, 16.848
20.200, -173.638, -216.150, 16.838
20.250, -173.294, -216.917, 16.830
20.300, -172.945, -217.683, 16.822
20.350, -172.592, -218.445, 16.816
20.400, -172.233, -219.205, 16.810
20.450, -171.869, -219.963, 16.805
20.500, -171.501, -220.717, 16.801
20.550, -171.128, -221.470, 16.797
20.600, -170.752, -222.221, 16.795
20.650, -170.372, -222.969, 16.793
20.700, -169.987, -223.716, 16.791
20.750, -169.599, -224.460, 16.790
20.800, -169.208, -225.202, 16.790
20.850, -168.813, -225.943, 16.790
20.900, -168.416, -226.683, 16.791
20.950, -168.015, -227.420, 16.792
21.000, -167.612, -228.157, 16.794
21.050, -167.205, -228.892, 16.796
21.100, -166.796, -229.625, 16.799
21.150, -166.384, -230.357, 16.802
21.200, -165.969, -231.088, 16.805
21.250, -165.552, -231.817, 16.808
21.300, -165.134, -232.546, 16.812
21.350, -164.713, -233.274, 16.817
21.400, -164.291, -234.001, 16.821
21.450, -163.866, -234.727, 16.826
21.500, -163.439, -235.452, 16.831
21.550, -163.010, -236.177, 16.837
21.600, -162.579, -236.900, 16.842
21.650, -162.147, -237.623, 16.848
21.700, -161.712, -238.345, 16.853
21.750, -161.276, -239.066, 16.859
21.800, -160.840, -239.787, 16.866
21.850, -160.402, -240.508, 16.872
21.900, -159.963, -241.229, 16.879
21.950, -159.523, -241.949, 16.886
22.000, -159.081, -242.669, 16.893
22.050, -158.639, -243.389, 16.900
22.100, -158.195, -244.108, 16.907
22.150, -157.750, -244.828, 16.914
22.200, -157.305, -245.547, 16.922
22.250, -156.860, -246.267, 16.929
22.300, -156.415, -246.987, 16.937
22.350, -155.969, -247.707, 16.945
22.400, -155.523, -248.428, 16.954
22.450, -155.076, -249.149, 16.962
22.500, -154.630, -249.871, 16.970
22.550, -154.185, -250.593, 16.978
22.600, -153.741, -251.317, 16.986
22.650, -153.297, -252.041, 16.993
22.700, -152.853, -252.766, 17.000
22.750, -152.411, -253.492, 17.007
22.800, -151.970, -254.220, 17.014
22.850, -151.531, -254.949, 17.020
22.900, -151.094, -255.679, 17.026
22.950, -150.658, -256.411, 17.031
23.000, -150.226, -257.144, 17.035
23.050, -149.796, -257.880, 17.039
23.100, -149.371, -258.618, 17.041
23.150, -148.950, -259.359, 17.043
23.200, -148.535, -260.103, 17.043
23.250, -148.124, -260.850, 17.042
23.300, -147.719, -261.599, 17.040
23.350, -147.320, -262.352, 17.037
23.400, -146.926, -263.107, 17.034
23.450, -146.539, -263.866, 17.029
23.500, -146.158, -264.627, 17.024
23.550, -145.784, -265.391, 17.018
23.600, -145.416, -266.158, 17.011
23.650, -145.057, -266.928, 17.003
23.700, -144.704, -267.701, 16.995
23.750, -144.358, -268.477, 16.987
23.800, -144.019, -269.255, 16.979
23.850, -143.686, -270.036, 16.971
23.900, -143.361, -270.819, 16.963
23.950, -143.042, -271.604, 16.955
24.000, -142.731, -272.392, 16.947
24.050, -142.426, -273.183, 16.939
24.100, -142.129, -273.975, 16.931
24.150, -141.838, -274.770, 16.923
24.200, -141.555, -275.567, 16.916
24.250, -141.278, -276.366, 16.908
24.300, -141.009, -277.166, 16.900
24.350, -140.747, -277.969, 16.893
24.400, -140.492, -278.774, 16.886
24.450, -140.243, -279.581, 16.878
24.500, -140.002, -280.389, 16.871
24.550, -139.767, -281.199, 16.865
24.600, -139.538, -282.010, 16.858
24.650, -139.315, -282.822, 16.853
24.700, -139.099, -283.636, 16.847
24.750, -138.889, -284.452, 16.842
24.800, -138.685, -285.268, 16.837
24.850, -138.487, -286.086, 16.832
24.900, -138.294, -286.905, 16.828
24.950, -138.107, -287.725, 16.824
25.000, -137.925, -288.546, 16.821
25.050, -137.749, -289.369, 16.818
25.100, -137.579, -290.192, 16.815
25.150, -137.416, -291.016, 16.812
25.200, -137.257, -291.842, 16.809
25.250, -137.104, -292.668, 16.807
25.300, -136.956, -293.495, 16.805
25.350, -136.814, -294.323, 16.802
25.400, -136.678, -295.152, 16.800
25.450, -136.548, -295.981, 16.798
25.500, -136.423, -296.812, 16.796
25.550, -136.303, -297.643, 16.794
25.600, -136.189, -298.475, 16.793
25.650, -136.080, -299.307, 16.791
25.700, -135.978, -300.140, 16.789
25.750, -135.882, -300.974, 16.787
25.800, -135.791, -301.808, 16.785
25.850, -135.706, -302.643, 16.784
25.900, -135.626, -303.478, 16.782
25.950, -135.550, -304.314, 16.781
26.000, -135.481, -305.150, 16.780
26.050, -135.419, -305.986, 16.778
26.100, -135.362, -306.823, 16.777
26.150, -135.312, -307.660, 16.775
26.200, -135.267, -308.498, 16.774
26.250, -135.227, -309.335, 16.772
26.300, -135.194, -310.173, 16.771
26.350, -135.166, -311.011, 16.769
26.400, -135.145, -311.849, 16.767
26.450, -135.130, -312.687, 16.766
26.500, -135.121, -313.525, 16.764
26.550, -135.118, -314.363, 16.762
26.600, -135.121, -315.201, 16.761
26.650, -135.130, -316.039, 16.759
26.700, -135.145, -316.877, 16.757
26.750, -135.166, -317.714, 16.755
26.800, -135.194, -318.551, 16.754
26.850, -135.227, -319.388, 16.752
26.900, -135.266, -320.225, 16.750
26.950, -135.313, -321.061, 16.748
27.000, -135.367, -321.896, 16.745
27.050, -135.428, -322.731, 16.743
27.100, -135.495, -323.565, 16.740
27.150, -135.570, -324.399, 16.737
27.200, -135.651, -325.231, 16.734
27.250, -135.739, -326.063, 16.730
27.300, -135.834, -326.894, 16.727
27.350, -135.937, -327.724, 16.723
27.400, -136.048, -328.552, 16.719
27.450, -136.167, -329.379, 16.714
27.500, -136.293, -330.205, 16.710
27.550, -136.428, -331.029, 16.705
27.600, -136.570, -331.852, 16.700
27.650, -136.719, -332.673, 16.694
27.700, -136.878, -333.492, 16.689
27.750, -137.045, -334.309, 16.682
27.800, -137.221, -335.124, 16.676
27.850, -137.405, -335.937, 16.669
27.900, -137.598, -336.747, 16.663
27.950, -137.800, -337.555, 16.655
28.000, -138.012, -338.360, 16.647
28.050, -138.232, -339.162, 16.639
28.100, -138.462, -339.961, 16.630
28.150, -138.703, -340.756, 16.621
28.200, -138.953, -341.548, 16.611
28.250, -139.213, -342.336, 16.601
28.300, -139.484, -343.120, 16.589
28.350, -139.766, -343.899, 16.578
28.400, -140.058, -344.674, 16.566
28.450, -140.360, -345.444, 16.553
28.500, -140.673, -346.210, 16.541
28.550, -140.996, -346.970, 16.529
28.600, -141.327, -347.727, 16.517
28.650, -141.666, -348.479, 16.507
28.700, -142.013, -349.227, 16.498
28.750, -142.368, -349.971, 16.490
28.800, -142.729, -350.711, 16.483
28.850, -143.096, -351.449, 16.479
28.900, -143.468, -352.183, 16.475
28.950, -143.846, -352.915, 16.473
29.000, -144.228, -353.645, 16.473
29.050, -144.613, -354.373, 16.474
29.100, -145.002, -355.099, 16.477
29.150, -145.394, -355.823, 16.481
29.200, -145.789, -356.547, 16.486
29.250, -146.186, -357.269, 16.491
29.300, -146.586, -357.991, 16.498
29.350, -146.989, -358.711, 16.506
29.400, -147.392, -359.431, 16.514
29.450, -147.797, -360.151, 16.524
29.500, -148.203, -360.871, 16.534
29.550, -148.611, -361.590, 16.544
29.600, -149.021, -362.310, 16.555
29.650, -149.431, -363.029, 16.566
29.700, -149.843, -363.748, 16.578
29.750, -150.255, -364.468, 16.590
29.800, -150.667, -365.188, 16.602
29.850, -151.080, -365.909, 16.615
29.900, -151.493, -366.630, 16.628
29.950, -151.907, -367.352, 16.641
30.000, -152.321, -368.074, 16.654
30.050, -152.736, -368.797, 16.668
30.100, -153.151, -369.520, 16.681
30.150, -153.566, -370.244, 16.695
30.200, -153.982, -370.968, 16.708
30.250, -154.398, -371.693, 16.722
30.300, -154.814, -372.419, 16.735
30.350, -155.231, -373.145, 16.749
30.400, -155.648, -373.872, 16.762
30.450, -156.065, -374.599, 16.775
30.500, -156.483, -375.327, 16.788
30.550, -156.901, -376.055, 16.801
30.600, -157.319, -376.784, 16.814
30.650, -157.738, -377.514, 16.827
30.700, -158.156, -378.245, 16.839
30.750, -158.573, -378.976, 16.851
30.800, -158.990, -379.709, 16.862
30.850, -159.406, -380.443, 16.873
30.900, -159.822, -381.177, 16.884
30.950, -160.237, -381.913, 16.894
31.000, -160.652, -382.649, 16.905
31.050, -161.066, -383.386, 16.914
31.100, -161.480, -384.124, 16.924
31.150, -161.892, -384.863, 16.933
31.200, -162.305, -385.603, 16.942
31.250, -162.716, -386.343, 16.950
31.300, -163.127, -387.085, 16.959
31.350, -163.537, -387.827, 16.967
31.400, -163.947, -388.571, 16.975
31.450, -164.356, -389.315, 16.983
31.500, -164.763, -390.060, 16.990
31.550, -165.168, -390.807, 16.997
31.600, -165.572, -391.555, 17.004
31.650, -165.974, -392.304, 17.010
31.700, -166.375, -393.055, 17.016
31.750, -166.775, -393.806, 17.021
31.800, -167.173, -394.558, 17.027
31.850, -167.570, -395.311, 17.032
31.900, -167.965, -396.066, 17.037
31.950, -168.358, -396.822, 17.041
32.000, -168.750, -397.579, 17.046
32.050, -169.139, -398.337, 17.050
32.100, -169.527, -399.096, 17.054
32.150, -169.914, -399.856, 17.058
32.200, -170.298, -400.617, 17.061
32.250, -170.681, -401.380, 17.065
32.300, -171.062, -402.144, 17.068
32.350, -171.441, -402.908, 17.071
32.400, -171.819, -403.674, 17.074
32.450, -172.194, -404.441, 17.077
32.500, -172.568, -405.208, 17.080
32.550, -172.940, -405.977, 17.083
32.600, -173.309, -406.747, 17.086
32.650, -173.677, -407.519, 17.088
32.700, -174.041, -408.292, 17.090
32.750, -174.402, -409.066, 17.092
32.800, -174.761, -409.841, 17.093
32.850, -175.117, -410.618, 17.094
32.900, -175.471, -411.397, 17.095
32.950, -175.822, -412.176, 17.096
33.000, -176.171, -412.956, 17.097
33.050, -176.517, -413.738, 17.097
33.100, -176.860, -414.521, 17.098
33.150, -177.200, -415.305, 17.098
33.200, -177.537, -416.090, 17.098
33.250, -177.872, -416.877, 17.098
33.300, -178.203, -417.665, 17.099
33.350, -178.532, -418.454, 17.098
33.400, -178.858, -419.245, 17.098
33.450, -179.181, -420.036, 17.098
33.500, -179.501, -420.829, 17.098
33.550, -179.818, -421.623, 17.098
33.600, -180.132, -422.418, 17.097
33.650, -180.442, -423.214, 17.097
33.700, -180.748, -424.012, 17.096
33.750, -181.049, -424.812, 17.094
33.800, -181.345, -425.614, 17.092
33.850, -181.637, -426.417, 17.089
33.900, -181.924, -427.221, 17.086
33.950, -182.205, -428.028, 17.083
34.000, -182.482, -428.836, 17.079
34.050, -182.754, -429.645, 17.075
34.100, -183.021, -430.455, 17.071
34.150, -183.283, -431.267, 17.066
34.200, -183.540, -432.081, 17.062
34.250, -183.792, -432.895, 17.057
34.300, -184.039, -433.711, 17.053
34.350, -184.281, -434.529, 17.048
34.400, -184.519, -435.347, 17.044
34.450, -184.753, -436.166, 17.041
34.500, -184.982, -436.987, 17.037
34.550, -185.207, -437.808, 17.034
34.600, -185.429, -438.630, 17.031
34.650, -185.647, -439.453, 17.028
34.700, -185.863, -440.277, 17.026
34.750, -186.074, -441.101, 17.025
34.800, -186.283, -441.926, 17.023
34.850, -186.489, -442.752, 17.023
34.900, -186.693, -443.578, 17.022
34.950, -186.895, -444.405, 17.023
35.000, -187.094, -445.233, 17.023
35.050, -187.291, -446.061, 17.024
35.100, -187.485, -446.889, 17.025
35.150, -187.678, -447.719, 17.027
35.200, -187.868, -448.548, 17.028
35.250, -188.056, -449.379, 17.030
35.300, -188.243, -450.210, 17.032
35.350, -188.427, -451.041, 17.034
35.400, -188.609, -451.873, 17.036
35.450, -188.790, -452.706, 17.039
35.500, -188.970, -453.538, 17.041
35.550, -189.149, -454.372, 17.044
35.600, -189.327, -455.205, 17.048
35.650, -189.503, -456.039, 17.051
35.700, -189.679, -456.874, 17.055
35.750, -189.852, -457.709, 17.059
35.800, -190.023, -458.544, 17.062
35.850, -190.193, -459.381, 17.066
35.900, -190.363, -460.217, 17.069
35.950, -190.531, -461.054, 17.073
36.000, -190.699, -461.891, 17.077
36.050, -190.865, -462.729, 17.081
36.100, -191.031, -463.567, 17.085
36.150, -191.195, -464.405, 17.089
36.200, -191.358, -465.244, 17.093
36.250, -191.520, -466.083, 17.097
36.300, -191.681, -466.923, 17.101
36.350, -191.842, -467.763, 17.105
36.400, -192.001, -468.603, 17.109
36.450, -192.159, -469.444, 17.113
36.500, -192.316, -470.285, 17.117
36.550, -192.472, -471.127, 17.121
36.600, -192.627, -471.969, 17.125
36.650, -192.781, -472.812, 17.129
36.700, -192.934, -473.654, 17.133
36.750, -193.086, -474.497, 17.137
